,Latitude,Longitude,crime,Bathrooms,SQFT,Price,energySiteEUI
7966,42.338573,-71.1499,4.0,1.0,898.0,2700.0,42.4
7967,42.353004,-71.16809,0.0,2.0,1500.0,3200.0,121.9
7970,42.342552,-71.14492,3.0,1.0,1299.75,3100.0,30.1
7973,42.3385,-71.1558,0.0,1.0,637.25,1550.0,83.8
7974,42.341114,-71.14832,4.0,1.0,843.0,2400.0,166.8
7975,42.3396,-71.1503,4.0,1.0,700.0,1875.0,42.4
7982,42.348278,-71.138405,10.0,1.0,853.0,2300.0,58.6
7983,42.340816,-71.156944,4.0,2.0,2750.0,9000.0,130.9
7986,42.34937,-71.14916,1.0,1.0,1156.25,1850.0,215.3
7987,42.349514,-71.13921,4.0,1.0,614.0,1780.0,95.9
7991,42.34888,-71.1627,3.0,1.0,1200.0,2400.0,87.7
7997,42.339523,-71.1563,0.0,1.0,696.25,1575.0,83.8
7999,42.340527,-71.15463,2.0,1.0,577.25,1550.0,144.1
8000,42.34078,-71.14983,8.0,1.0,617.0,1800.0,162.5
8001,42.34175,-71.149734,8.0,1.0,800.0,2000.0,162.5
8003,42.349586,-71.167206,1.0,1.0,971.0,2025.0,199.6
8004,42.3412,-71.14733,4.0,1.0,3409.5,2300.0,166.8
8005,42.351944,-71.16318,2.0,1.0,1250.0,2300.0,85.9
8008,42.36023,-71.14592,1.0,1.0,913.75,2200.0,146.2
8009,42.340984,-71.1531,2.0,2.0,1409.0,4700.0,144.1
8010,42.350693,-71.15713,2.0,1.0,1175.0,2600.0,108.8
8011,42.340347,-71.15363,2.0,1.0,1050.0,2900.0,144.1
8013,42.342815,-71.146736,3.0,1.0,1049.0,1995.0,30.1
8016,42.342056,-71.146416,3.0,1.0,628.75,1795.0,30.1
8019,42.340984,-71.1531,2.0,2.0,1600.0,4700.0,144.1
8020,42.308636,-71.11581,3.0,1.0,1069.5,3900.0,107.3
8022,42.3469,-71.150215,27.0,1.0,3253.25,2000.0,54.9
8023,42.340454,-71.14733,4.0,1.0,1172.0,2500.0,166.8
8024,42.34137,-71.156944,4.0,2.0,1402.25,4500.0,130.9
8026,42.341965,-71.14797,0.0,1.0,1127.0,1950.0,30.1
8030,42.342133,-71.142845,8.0,1.0,703.25,2000.0,276.4
8031,42.337032,-71.1498,3.0,2.0,1500.0,1000.0,42.4
8033,42.340347,-71.15363,2.0,1.0,1050.0,2900.0,144.1
8035,42.340984,-71.1531,2.0,2.0,845.0,4700.0,144.1
8039,42.351944,-71.16318,2.0,1.0,1250.0,2300.0,85.9
8040,42.342552,-71.14492,3.0,1.0,1299.75,3100.0,30.1
8042,42.339245,-71.15048,4.0,1.0,898.0,1150.0,42.4
8048,42.343555,-71.146034,3.0,1.0,601.25,1800.0,30.1
8051,42.34334,-71.145744,3.0,1.0,1299.75,2700.0,30.1
8052,42.360226,-71.14581,1.0,1.0,913.75,2000.0,146.2
8053,42.338894,-71.15059,4.0,1.0,832.25,2000.0,42.4
8055,42.353004,-71.16809,0.0,2.0,1500.0,3200.0,121.9
8058,42.338573,-71.1499,4.0,1.0,750.0,1950.0,42.4
8059,42.341347,-71.15708,4.0,2.0,1400.0,4500.0,130.9
8060,42.353004,-71.16809,0.0,3.0,1475.0,3200.0,121.9
8061,42.338573,-71.1499,4.0,1.0,750.0,1925.0,42.4
8062,42.350365,-71.16228,3.0,1.0,1150.0,2900.0,87.7
8063,42.343815,-71.14191,8.0,1.0,767.25,2075.0,276.4
8070,42.342873,-71.14416,3.0,1.0,567.0,1675.0,30.1
8071,42.35039,-71.162415,3.0,1.0,1150.0,2900.0,87.7
8073,42.337032,-71.1498,3.0,2.0,1589.75,3900.0,42.4
8077,42.33971,-71.151184,8.0,1.0,617.0,1695.0,162.5
8079,42.34079,-71.15405,2.0,2.0,1400.0,3400.0,144.1
8082,42.34206,-71.14585,3.0,1.0,608.75,1750.0,30.1
8083,42.3411,-71.15366,2.0,1.0,1153.25,3995.0,144.1
8085,42.342346,-71.14502,3.0,1.0,754.75,1795.0,30.1
8087,42.360226,-71.14581,1.0,1.0,913.75,2200.0,146.2
8088,42.340816,-71.156944,4.0,2.0,2750.0,9000.0,130.9
8089,42.3411,-71.15366,2.0,1.0,1153.25,3995.0,144.1
8092,42.3411,-71.15366,2.0,2.0,1510.25,4000.0,144.1
8094,42.34937,-71.14916,1.0,1.0,897.5,2200.0,215.3
8095,42.34274,-71.14642,3.0,1.0,601.25,1750.0,30.1
8097,42.34137,-71.156944,4.0,1.0,1887.5,4500.0,130.9
8105,42.339245,-71.15048,4.0,1.0,678.5,2100.0,42.4
8106,42.341133,-71.14907,4.0,1.0,715.5,2000.0,166.8
8107,42.352837,-71.1674,0.0,1.0,1288.25,2600.0,121.9
8112,42.343487,-71.143616,8.0,1.0,567.0,1650.0,276.4
8113,42.349106,-71.16167,3.0,1.0,1175.0,1650.0,87.7
8115,42.35039,-71.162415,3.0,1.0,1150.0,3000.0,87.7
8117,42.34639,-71.138626,10.0,1.0,833.0,2250.0,58.6
8121,42.337032,-71.1498,3.0,2.0,1589.75,4000.0,42.4
8124,42.342815,-71.146736,3.0,1.0,1049.0,2100.0,30.1
8126,42.340527,-71.15463,2.0,1.0,577.25,1550.0,144.1
8128,42.34293,-71.14729,0.0,1.5,990.5,2350.0,30.1
8130,42.339523,-71.1563,0.0,1.0,696.25,1675.0,83.8
8131,42.339653,-71.15328,2.0,1.0,639.75,1595.0,144.1
8132,42.34975,-71.14076,4.0,1.0,695.5,2791.0,95.9
8134,42.34921,-71.1682,1.0,1.0,1098.5,2400.0,199.6
8135,42.34126,-71.14827,4.0,1.0,840.25,2050.0,166.8
8137,42.340767,-71.1471,4.0,2.0,1373.25,3650.0,166.8
8138,42.339333,-71.155785,0.0,1.0,696.25,2000.0,83.8
8139,42.339523,-71.1563,0.0,1.0,700.0,1575.0,83.8
8141,42.34921,-71.1682,1.0,1.0,971.0,2000.0,199.6
8143,42.357315,-71.14908,6.0,1.0,1000.0,2700.0,199.2
8144,42.338535,-71.150826,4.0,1.0,792.25,2200.0,42.4
8145,42.34937,-71.14916,1.0,1.0,795.0,2150.0,215.3
8149,42.34353,-71.14384,8.0,1.0,567.0,1675.0,276.4
8150,42.341293,-71.160645,1.0,1.0,1113.75,2400.0,88.6
8152,42.348274,-71.154884,0.0,1.0,844.5,1900.0,51.8
8153,42.349277,-71.15723,2.0,1.0,944.5,2200.0,108.8
8154,42.34305,-71.14614,3.0,1.0,1181.75,2000.0,30.1
8155,42.34229,-71.15051,2.0,2.0,1479.5,4800.0,188.4
8158,42.340363,-71.14809,4.0,2.0,1379.5,3000.0,166.8
8161,42.3411,-71.15366,2.0,2.0,1510.25,4000.0,144.1
8164,42.340057,-71.15028,8.0,1.0,3463.25,2580.0,162.5
8166,42.34266,-71.14443,3.0,1.0,1119.5,2250.0,30.1
8167,42.342644,-71.15551,1.0,1.0,1153.25,2800.0,130.9
8169,42.34937,-71.14916,1.0,1.0,897.5,2150.0,215.3
8170,42.35087,-71.15599,2.0,1.0,1247.25,1750.0,108.8
8172,42.340363,-71.14809,4.0,1.0,559.25,1750.0,166.8
8173,42.34137,-71.156944,4.0,2.0,1402.25,4500.0,130.9
8174,42.308636,-71.11581,3.0,1.0,1069.5,3000.0,107.3
8175,42.349636,-71.149414,1.0,1.0,897.5,2200.0,215.3
8177,42.308636,-71.11581,3.0,1.0,975.0,3000.0,107.3
8178,42.336834,-71.1506,3.0,1.5,1300.0,3600.0,42.4
8183,42.342815,-71.146736,3.0,1.0,1049.0,1995.0,30.1
8184,42.34937,-71.14916,1.0,1.0,897.5,1850.0,215.3
8185,42.34119,-71.15392,2.0,1.0,1061.0,1800.0,144.1
8186,42.337032,-71.1498,3.0,2.0,1589.75,3995.0,42.4
8189,42.340527,-71.15463,2.0,1.0,400.0,1450.0,144.1
8190,42.34206,-71.14668,3.0,1.0,628.75,1695.0,30.1
8192,42.340607,-71.16101,1.0,1.0,1187.5,3000.0,88.6
8194,42.34353,-71.14384,8.0,1.0,567.0,1675.0,276.4
8197,42.341087,-71.147316,4.0,1.0,3409.5,2300.0,166.8
8199,42.351273,-71.16547,2.0,1.0,1250.0,2250.0,85.9
8201,42.340347,-71.15363,2.0,1.0,1050.0,2900.0,144.1
8204,42.347015,-71.15662,0.0,1.0,944.5,1900.0,51.8
8207,42.340527,-71.15463,2.0,1.0,577.25,1550.0,144.1
8208,42.3444,-71.143135,7.0,1.0,601.5,1785.0,276.4
8211,42.360226,-71.14581,1.0,1.0,1000.0,2000.0,146.2
8212,42.3444,-71.143135,7.0,1.0,742.5,1995.0,276.4
8214,42.342358,-71.15056,2.0,2.0,1479.5,4800.0,188.4
8215,42.34023,-71.147766,4.0,2.0,1404.5,3000.0,166.8
8217,42.34206,-71.14668,3.0,1.0,890.25,1695.0,30.1
8218,42.35119,-71.16501,2.0,1.0,1250.0,2000.0,85.9
8219,42.340057,-71.15028,8.0,1.0,3463.25,2580.0,162.5
8221,42.35039,-71.162415,3.0,1.0,1150.0,2400.0,87.7
8224,42.340527,-71.15463,2.0,1.0,400.0,1550.0,144.1
8225,42.3444,-71.143135,7.0,1.0,601.5,1785.0,276.4
8228,42.34353,-71.14384,8.0,1.0,567.0,1675.0,276.4
8229,42.34046,-71.15443,2.0,1.0,577.25,1695.0,144.1
8231,42.34035,-71.14843,4.0,1.0,537.0,1700.0,166.8
8232,42.34437,-71.143745,7.0,1.0,600.0,1785.0,276.4
8235,42.340473,-71.15312,2.0,2.0,1479.5,3800.0,144.1
8237,42.34653,-71.15116,27.0,1.0,3253.25,1895.0,54.9
8238,42.340816,-71.156944,4.0,2.0,2750.0,9000.0,130.9
8241,42.340683,-71.15167,8.0,2.0,1247.0,3200.0,162.5
8242,42.337444,-71.14972,4.0,2.0,1303.75,5000.0,42.4
8243,42.34266,-71.14443,3.0,1.0,1119.5,750.0,30.1
8244,42.337444,-71.14972,4.0,2.0,1303.75,5000.0,42.4
8245,42.34131,-71.160576,1.0,1.0,1187.5,3500.0,88.6
8247,42.337444,-71.14972,4.0,2.0,1303.75,5000.0,42.4
8248,42.337444,-71.14972,4.0,2.0,1303.75,5000.0,42.4
8252,42.349586,-71.167206,1.0,1.0,971.0,2025.0,199.6
8256,42.34048,-71.14801,4.0,1.0,559.25,1550.0,166.8
8258,42.35225,-71.057434,19.0,1.0,835.0,2100.0,300.1
8259,42.34937,-71.14916,1.0,1.0,897.5,2200.0,215.3
8262,42.308636,-71.11581,3.0,1.0,1069.5,3000.0,107.3
8263,42.3547,-71.07637,4.0,1.0,714.75,1450.0,87.4
8266,42.35034,-71.16814,1.0,2.0,1468.25,3200.0,199.6
8270,42.352077,-71.16556,2.0,1.0,1025.0,1750.0,85.9
8273,42.35039,-71.162415,3.0,1.0,1150.0,3000.0,87.7
8275,42.349514,-71.13921,4.0,1.0,658.0,2100.0,95.9
8277,42.34653,-71.15116,27.0,1.0,3253.25,1895.0,54.9
8279,42.34078,-71.14983,8.0,1.0,678.5,1850.0,162.5
8283,42.33995,-71.15744,4.0,1.0,907.0,1825.0,130.9
8284,42.34937,-71.14916,1.0,1.0,900.0,1975.0,215.3
8286,42.342525,-71.14594,3.0,1.0,601.25,1695.0,30.1
8287,42.341347,-71.15708,4.0,2.0,1402.25,4500.0,130.9
8289,42.345036,-71.1414,7.0,1.0,692.25,850.0,276.4
8290,42.345024,-71.141525,7.0,1.0,693.5,850.0,276.4
8291,42.345024,-71.141525,7.0,1.0,693.5,850.0,276.4
8292,42.345024,-71.141525,7.0,1.0,693.5,850.0,276.4
8294,42.345024,-71.141525,7.0,1.0,693.5,850.0,276.4
8295,42.345024,-71.141525,7.0,1.0,1262.25,850.0,276.4
8297,42.345024,-71.141525,7.0,1.0,693.5,875.0,276.4
8309,42.343937,-71.14892,0.0,2.0,1479.5,4000.0,30.1
8315,42.339596,-71.151375,4.0,1.0,617.0,1675.0,42.4
8323,42.342552,-71.14492,3.0,1.0,1299.75,3300.0,30.1
8325,42.342133,-71.142845,8.0,1.0,703.25,2400.0,276.4
8326,42.345036,-71.1414,7.0,1.0,692.25,850.0,276.4
8327,42.34923,-71.16827,1.0,2.0,1500.0,3000.0,199.6
8328,42.336834,-71.1506,3.0,2.0,1589.75,3900.0,42.4
8333,42.3396,-71.1503,4.0,1.0,700.0,1885.0,42.4
8334,42.3396,-71.1503,4.0,1.0,700.0,1895.0,42.4
8339,42.337032,-71.1498,3.0,2.0,1589.75,4100.0,42.4
8340,42.337708,-71.15107,4.0,1.0,679.5,1900.0,42.4
8341,42.337708,-71.15107,4.0,1.0,810.25,1900.0,42.4
8350,42.343983,-71.14921,0.0,1.0,3462.25,2800.0,30.1
8354,42.342133,-71.142845,8.0,1.0,703.25,2200.0,276.4
8355,42.341114,-71.14832,4.0,1.0,843.0,2300.0,166.8
8358,42.34921,-71.1682,1.0,1.0,971.0,2000.0,199.6
8360,42.3412,-71.14733,4.0,1.0,3409.5,2300.0,166.8
8363,42.337708,-71.15107,4.0,1.0,705.0,2000.0,42.4
8366,42.347015,-71.15662,0.0,1.0,944.5,1900.0,51.8
8367,42.34921,-71.1682,1.0,1.0,971.0,2000.0,199.6
8368,42.352837,-71.1674,0.0,1.0,1288.25,2500.0,121.9
8372,42.336353,-71.15036,3.0,1.5,1042.5,2700.0,42.4
8376,42.34923,-71.16827,1.0,2.0,1500.0,3000.0,199.6
8378,42.340363,-71.14809,4.0,2.0,1379.5,3400.0,166.8
8381,42.339333,-71.155785,0.0,1.0,696.25,2000.0,83.8
8384,42.34975,-71.14076,4.0,1.0,603.25,2539.0,95.9
8388,42.34258,-71.155304,1.0,1.0,1153.25,2700.0,130.9
8391,42.351273,-71.16547,2.0,1.0,1250.0,2200.0,85.9
8395,42.35039,-71.162415,3.0,1.0,1150.0,3000.0,87.7
8397,42.340607,-71.16101,1.0,1.0,1200.0,3000.0,88.6
8400,42.352837,-71.1674,0.0,1.0,1288.25,2600.0,121.9
8402,42.3412,-71.14733,4.0,1.0,3409.5,2300.0,166.8
8403,42.341133,-71.14907,4.0,1.0,680.0,1975.0,166.8
8404,42.3411,-71.15366,2.0,2.0,1510.25,4000.0,144.1
8410,42.360004,-71.14058,3.0,1.0,9999.0,2000.0,103.1
8413,42.337032,-71.1498,3.0,2.0,1589.75,3900.0,42.4
8416,42.349277,-71.15723,2.0,1.0,944.5,2200.0,108.8
8417,42.34137,-71.156944,4.0,2.0,1402.25,4500.0,130.9
8420,42.348278,-71.138405,10.0,1.0,711.5,2300.0,58.6
8422,42.3411,-71.15366,2.0,1.0,1238.5,2400.0,144.1
8423,42.349186,-71.1391,4.0,1.0,711.5,2000.0,95.9
8424,42.347103,-71.1575,0.0,2.0,1128.75,2700.0,51.8
8425,42.344112,-71.14118,1.0,1.0,1236.5,2900.0,48.6
8426,42.337288,-71.15099,3.0,1.0,937.75,3025.0,42.4
8427,42.34911,-71.161736,3.0,1.0,1150.0,2500.0,87.7
8428,42.353046,-71.161934,1.0,1.0,950.0,2000.0,147.0
8429,42.34041,-71.15554,4.0,1.0,1050.0,3200.0,130.9
8430,42.340275,-71.15644,4.0,1.0,844.25,2500.0,130.9
8433,42.342358,-71.15056,2.0,1.0,1125.5,3400.0,188.4
8435,42.342163,-71.14547,3.0,2.0,1373.25,3000.0,30.1
8438,42.343815,-71.14191,8.0,1.0,767.25,2200.0,276.4
8440,42.342552,-71.14492,3.0,1.0,3372.0,3000.0,30.1
8442,42.33661,-71.150925,3.0,1.0,937.75,2900.0,42.4
8446,42.342552,-71.14492,3.0,1.5,1300.0,3400.0,30.1
8447,42.345036,-71.1414,7.0,1.0,692.25,950.0,276.4
8449,42.34266,-71.14443,3.0,1.0,700.75,2100.0,30.1
8451,42.340473,-71.15312,2.0,2.0,1510.25,3450.0,144.1
8454,42.33935,-71.155075,0.0,1.0,1035.75,2000.0,83.8
8455,42.348278,-71.138405,10.0,1.0,711.5,2200.0,58.6
8457,42.342,-71.14744,0.0,1.5,1300.0,3400.0,30.1
8459,42.341133,-71.14907,4.0,1.0,715.5,2000.0,166.8
8463,42.337032,-71.1498,3.0,2.0,1303.75,3000.0,42.4
8464,42.343937,-71.14892,0.0,2.0,1479.5,4500.0,30.1
8468,42.348827,-71.16149,3.0,1.0,1150.0,2700.0,87.7
8469,42.33935,-71.155075,0.0,1.0,1035.75,2200.0,83.8
8470,42.342457,-71.156006,1.0,1.0,1201.0,2800.0,130.9
8471,42.33995,-71.15744,4.0,1.0,1126.75,3600.0,130.9
8472,42.34348,-71.153564,3.0,2.0,1128.75,2900.0,135.7
8473,42.33948,-71.15147,4.0,1.0,782.25,1950.0,42.4
8475,42.341946,-71.14774,0.0,1.5,1300.0,3200.0,30.1
8476,42.342358,-71.15056,2.0,2.0,1479.5,4800.0,188.4
8482,42.3363,-71.150314,3.0,1.5,1042.5,2700.0,42.4
8484,42.35266,-71.16251,1.0,1.0,1250.0,2550.0,147.0
8488,42.343956,-71.14978,2.0,1.0,3512.25,2400.0,188.4
8490,42.342552,-71.14492,3.0,1.0,1299.75,3300.0,30.1
8493,42.356438,-71.15672,3.0,1.0,1017.75,2000.0,307.3
8495,42.343937,-71.14892,0.0,2.0,1479.5,4500.0,30.1
8496,42.347984,-71.15168,27.0,2.5,1652.0,4200.0,54.9
8499,42.35128,-71.16786,0.0,1.0,1098.5,2500.0,121.9
8501,42.33975,-71.15561,4.0,1.0,1153.25,3300.0,130.9
8502,42.34423,-71.141365,7.0,1.0,736.75,2050.0,276.4
8506,42.34092,-71.149506,8.0,1.0,706.75,1795.0,162.5
8511,42.336803,-71.15053,3.0,1.5,1042.5,3600.0,42.4
8514,42.34911,-71.161736,3.0,1.0,1150.0,2300.0,87.7
8515,42.33672,-71.149765,3.0,1.0,875.5,2300.0,42.4
8516,42.347237,-71.15,27.0,1.0,781.25,1800.0,54.9
8517,42.341663,-71.14999,8.0,1.0,706.75,1850.0,162.5
8518,42.342,-71.14744,0.0,1.5,1300.0,3400.0,30.1
8524,42.337032,-71.1498,3.0,2.0,1589.75,3900.0,42.4
8527,42.34085,-71.15141,8.0,2.0,1247.0,3200.0,162.5
8529,42.344112,-71.14118,1.0,1.0,1236.5,2950.0,48.6
8531,42.34206,-71.14668,3.0,1.0,3487.25,2700.0,30.1
8536,42.343597,-71.14476,3.0,1.5,1375.0,3150.0,30.1
8537,42.33971,-71.151184,8.0,1.0,1050.0,2925.0,162.5
8538,42.35039,-71.162415,3.0,1.0,1150.0,3000.0,87.7
8539,42.34423,-71.141365,7.0,1.0,736.75,2050.0,276.4
8543,42.34204,-71.14839,0.0,1.5,1300.0,3300.0,30.1
8544,42.35202,-71.168,0.0,1.0,1248.5,2700.0,121.9
8549,42.34937,-71.14916,1.0,1.0,897.5,2400.0,215.3
8552,42.343815,-71.14191,8.0,1.0,700.0,2075.0,276.4
8553,42.34078,-71.14983,8.0,1.0,617.0,1850.0,162.5
8555,42.34975,-71.14076,4.0,1.0,695.5,2690.0,95.9
8556,42.340363,-71.14809,4.0,2.0,1379.5,3400.0,166.8
8560,42.340057,-71.15028,8.0,1.0,3463.25,2670.0,162.5
8561,42.34085,-71.15141,8.0,2.0,1247.0,3200.0,162.5
8562,42.35022,-71.140335,4.0,1.0,603.25,1650.0,95.9
8565,42.341114,-71.14832,4.0,1.0,843.0,2300.0,166.8
8566,42.33937,-71.15155,4.0,1.0,700.0,1900.0,42.4
8567,42.340282,-71.147705,4.0,1.0,811.25,2185.0,166.8
8568,42.340397,-71.16067,1.0,1.0,675.0,1695.0,88.6
8569,42.3444,-71.143135,7.0,1.0,742.5,1695.0,276.4
8570,42.34206,-71.14668,3.0,1.0,628.75,1700.0,30.1
8572,42.34653,-71.15116,27.0,1.0,9999.0,1950.0,54.9
8574,42.35039,-71.162415,3.0,1.0,1150.0,3000.0,87.7
8575,42.343586,-71.14442,3.0,1.0,500.0,1800.0,30.1
8577,42.348278,-71.138405,10.0,1.0,711.5,2300.0,58.6
8578,42.35321,-71.16878,1.0,2.0,1500.0,3150.0,120.8
8579,42.342358,-71.15056,2.0,2.0,1479.5,4800.0,188.4
8580,42.34962,-71.16099,3.0,1.0,750.0,1600.0,87.7
8582,42.360004,-71.14058,3.0,1.0,3157.25,2000.0,103.1
8583,42.341114,-71.14832,4.0,1.0,800.0,2300.0,166.8
8585,42.360004,-71.14058,3.0,1.0,3157.25,1800.0,103.1
8588,42.341133,-71.14907,4.0,1.0,715.5,1900.0,166.8
8589,42.349514,-71.13921,4.0,1.5,980.0,2400.0,95.9
8590,42.341347,-71.15708,4.0,2.0,1402.25,4500.0,130.9
8591,42.341114,-71.14832,4.0,1.0,843.0,2200.0,166.8
8592,42.349133,-71.140915,4.0,1.0,695.5,2085.0,95.9
8593,42.34258,-71.155304,1.0,1.0,1153.25,2700.0,130.9
8594,42.35992,-71.14116,3.0,2.0,1554.5,4000.0,103.1
8595,42.341362,-71.154526,2.0,1.0,1238.5,2600.0,144.1
8599,42.339706,-71.14782,4.0,1.0,559.25,2595.0,166.8
8601,42.350105,-71.140305,4.0,1.0,695.5,1725.0,95.9
8608,42.338963,-71.15155,4.0,1.0,564.0,1825.0,42.4
8609,42.338833,-71.15189,4.0,1.0,568.0,1675.0,42.4
8610,42.33661,-71.150925,3.0,1.0,639.0,2200.0,42.4
8615,42.33935,-71.155075,0.0,1.0,749.0,2300.0,83.8
8618,42.343063,-71.150696,2.0,2.0,1367.0,4000.0,188.4
8626,42.3412,-71.14733,4.0,1.0,3409.5,2850.0,166.8
8630,42.34047,-71.15565,4.0,1.0,1050.0,3150.0,130.9
8631,42.342056,-71.149796,2.0,1.0,669.75,2150.0,188.4
8632,42.351173,-71.162315,1.0,1.0,900.0,1800.0,147.0
8634,42.349888,-71.160645,3.0,1.0,1069.5,1900.0,87.7
8636,42.34266,-71.14443,3.0,1.0,562.0,1650.0,30.1
8637,42.351273,-71.16547,2.0,1.0,1501.25,2500.0,85.9
8639,42.352077,-71.16556,2.0,1.0,1025.0,1725.0,85.9
8640,42.343063,-71.150696,2.0,2.0,1367.0,3800.0,188.4
8641,42.342323,-71.146866,0.0,1.0,628.75,1800.0,30.1
8643,42.351994,-71.16586,0.0,1.0,1025.0,1700.0,121.9
8653,42.346565,-71.137245,10.0,1.0,639.5,1750.0,58.6
8655,42.342552,-71.14492,3.0,1.0,1500.0,3200.0,30.1
8659,42.34975,-71.14076,4.0,1.0,695.5,2784.0,95.9
8661,42.349533,-71.15685,2.0,1.5,1375.0,3000.0,108.8
8665,42.340397,-71.16067,1.0,1.0,675.0,1800.0,88.6
8668,42.34406,-71.14546,3.0,1.0,1200.0,2850.0,30.1
8671,42.339954,-71.15742,4.0,1.0,1000.0,3900.0,130.9
8673,42.342358,-71.15056,2.0,2.0,1479.5,4800.0,188.4
8676,42.343586,-71.14442,3.0,1.0,567.0,1700.0,30.1
8677,42.34921,-71.1682,1.0,1.0,971.0,2000.0,199.6
8679,42.351463,-71.16135,1.0,1.0,1150.0,2400.0,147.0
8683,42.340042,-71.1536,2.0,1.0,639.75,1750.0,144.1
8684,42.351425,-71.16135,1.0,1.0,1150.0,2500.0,147.0
8685,42.339333,-71.155785,0.0,1.0,696.25,2000.0,83.8
8686,42.34113,-71.15614,4.0,1.0,537.5,1550.0,130.9
8687,42.342133,-71.142845,8.0,1.0,684.0,1950.0,276.4
8689,42.340187,-71.154106,2.0,2.0,1300.0,3750.0,144.1
8691,42.34032,-71.15424,2.0,2.0,1300.0,3600.0,144.1
8692,42.340187,-71.154106,2.0,2.0,1510.25,3450.0,144.1
8693,42.337032,-71.1498,3.0,4.0,1425.0,4000.0,42.4
8694,42.352444,-71.16439,2.0,1.0,1501.25,3200.0,85.9
8695,42.34032,-71.15424,2.0,2.0,1300.0,4450.0,144.1
8697,42.345036,-71.1414,7.0,1.0,692.25,875.0,276.4
8703,42.34669,-71.13846,10.0,1.0,380.0,1500.0,58.6
8711,42.349274,-71.14109,4.0,1.0,603.25,1425.0,95.9
8712,42.33995,-71.15744,4.0,1.0,1126.75,3000.0,130.9
8715,42.346565,-71.137245,10.0,1.0,639.5,1750.0,58.6
8716,42.339653,-71.15328,2.0,1.0,800.0,1900.0,144.1
8718,42.349228,-71.1573,2.0,4.0,6255.25,5900.0,108.8
8719,42.342323,-71.146866,0.0,1.0,865.25,1900.0,30.1
8722,42.340508,-71.15516,4.0,1.0,495.5,1450.0,130.9
8723,42.342552,-71.14492,3.0,1.0,1299.75,3100.0,30.1
8725,42.350445,-71.16095,3.0,1.0,750.0,1550.0,87.7
8727,42.34937,-71.14916,1.0,1.0,800.0,1800.0,215.3
8729,42.351078,-71.161354,1.0,1.0,750.0,1600.0,147.0
8730,42.339523,-71.1563,0.0,1.0,650.0,1675.0,83.8
8736,42.3555,-71.147095,6.0,1.0,608.75,1700.0,199.2
8737,42.3444,-71.143135,7.0,1.0,900.0,1795.0,276.4
8738,42.337708,-71.15107,4.0,1.0,810.25,2000.0,42.4
8739,42.3513,-71.16058,1.0,1.0,894.5,2400.0,147.0
8741,42.355473,-71.14699,6.0,1.0,1026.25,1800.0,199.2
8742,42.340363,-71.14809,4.0,1.0,559.25,1800.0,166.8
8743,42.352283,-71.167366,0.0,1.0,737.5,1700.0,121.9
8744,42.355473,-71.14699,6.0,1.0,608.75,1700.0,199.2
8745,42.33995,-71.15744,4.0,1.0,1126.75,3600.0,130.9
8748,42.355473,-71.14699,6.0,1.0,608.75,1700.0,199.2
8749,42.35225,-71.057434,19.0,1.0,835.0,2800.0,300.1
8750,42.355473,-71.14699,6.0,1.0,608.75,1700.0,199.2
8751,42.33995,-71.15744,4.0,1.0,1126.75,3600.0,130.9
8752,42.352837,-71.1674,0.0,1.0,1288.25,2600.0,121.9
8753,42.339333,-71.155785,0.0,1.0,696.25,2100.0,83.8
8754,42.35545,-71.14689,6.0,1.0,608.75,1700.0,199.2
8756,42.340473,-71.15312,2.0,1.0,1036.0,1950.0,144.1
8757,42.340473,-71.15312,2.0,1.0,1036.0,1950.0,144.1
8759,42.3444,-71.143135,7.0,1.0,3411.25,2100.0,276.4
8761,42.342278,-71.14586,3.0,1.0,608.75,1650.0,30.1
8762,42.35039,-71.162415,3.0,1.0,1150.0,3000.0,87.7
8763,42.338535,-71.150826,4.0,1.0,792.25,1695.0,42.4
8764,42.340282,-71.147705,4.0,1.0,811.25,1695.0,166.8
8766,42.34312,-71.1439,8.0,1.0,700.75,2095.0,276.4
8767,42.342056,-71.146416,3.0,1.0,924.0,1675.0,30.1
8769,42.3491,-71.14038,4.0,1.0,603.25,1650.0,95.9
8770,42.340282,-71.147705,4.0,1.0,564.25,1695.0,166.8
8773,42.342278,-71.14586,3.0,1.0,608.75,1650.0,30.1
8776,42.34206,-71.14668,3.0,1.0,628.75,1700.0,30.1
8777,42.349277,-71.16831,1.0,1.0,1098.5,2200.0,199.6
8778,42.343586,-71.14442,3.0,1.0,787.5,1700.0,30.1
8780,42.34062,-71.160614,1.0,1.0,700.0,1795.0,88.6
8782,42.34891,-71.141136,4.0,1.0,603.25,1625.0,95.9
8783,42.339825,-71.150475,8.0,1.0,631.5,1735.0,162.5
8785,42.32637,-71.08296,13.0,1.0,835.0,2100.0,51.2
8786,42.342056,-71.146416,3.0,1.0,628.75,1695.0,30.1
8787,42.34023,-71.147766,4.0,1.0,564.25,1695.0,166.8
8789,42.342793,-71.144264,3.0,1.0,700.75,2095.0,30.1
8790,42.348915,-71.14115,4.0,1.0,603.25,1595.0,95.9
8791,42.348328,-71.15724,0.0,1.0,944.5,1750.0,51.8
8802,42.338966,-71.149666,4.0,1.0,750.0,1550.0,42.4
8803,42.338955,-71.14982,4.0,1.0,750.0,1550.0,42.4
8814,42.34915,-71.14096,4.0,1.0,695.5,2100.0,95.9
